label,filepath,index
M,media/emnist_10000/04687.png,train
f,media/emnist_10000/04688.png,train
V,media/emnist_10000/04689.png,train
7,media/emnist_10000/04690.png,train
P,media/emnist_10000/04691.png,train
O,media/emnist_10000/04692.png,train
U,media/emnist_10000/04693.png,train
q,media/emnist_10000/04694.png,train
Y,media/emnist_10000/04695.png,train
K,media/emnist_10000/04696.png,train
g,media/emnist_10000/04697.png,test
Y,media/emnist_10000/04698.png,train
Q,media/emnist_10000/04699.png,train
A,media/emnist_10000/04700.png,train
1,media/emnist_10000/04701.png,train
f,media/emnist_10000/04702.png,test
U,media/emnist_10000/04703.png,train
a,media/emnist_10000/04704.png,train
9,media/emnist_10000/04705.png,train
G,media/emnist_10000/04706.png,train
d,media/emnist_10000/04707.png,train
4,media/emnist_10000/04708.png,train
Q,media/emnist_10000/04709.png,train
f,media/emnist_10000/04710.png,train
W,media/emnist_10000/04711.png,test
Z,media/emnist_10000/04712.png,train
I,media/emnist_10000/04713.png,train
X,media/emnist_10000/04714.png,train
X,media/emnist_10000/04715.png,train
t,media/emnist_10000/04716.png,test
Z,media/emnist_10000/04717.png,train
d,media/emnist_10000/04718.png,test
8,media/emnist_10000/04719.png,train
P,media/emnist_10000/04720.png,test
X,media/emnist_10000/04721.png,train
9,media/emnist_10000/04722.png,test
C,media/emnist_10000/04723.png,test
I,media/emnist_10000/04724.png,train
E,media/emnist_10000/04725.png,test
G,media/emnist_10000/04726.png,train
9,media/emnist_10000/04727.png,train
I,media/emnist_10000/04728.png,train
8,media/emnist_10000/04729.png,train
t,media/emnist_10000/04730.png,train
S,media/emnist_10000/04731.png,test
G,media/emnist_10000/04732.png,train
7,media/emnist_10000/04733.png,train
8,media/emnist_10000/04734.png,train
J,media/emnist_10000/04735.png,train
P,media/emnist_10000/04736.png,test
b,media/emnist_10000/04737.png,train
L,media/emnist_10000/04738.png,train
0,media/emnist_10000/04739.png,train
6,media/emnist_10000/04740.png,train
B,media/emnist_10000/04741.png,test
t,media/emnist_10000/04742.png,train
D,media/emnist_10000/04743.png,train
Q,media/emnist_10000/04744.png,train
a,media/emnist_10000/04745.png,train
9,media/emnist_10000/04746.png,test
9,media/emnist_10000/04747.png,train
Z,media/emnist_10000/04748.png,train
H,media/emnist_10000/04749.png,train
5,media/emnist_10000/04750.png,test
W,media/emnist_10000/04751.png,train
B,media/emnist_10000/04752.png,train
n,media/emnist_10000/04753.png,test
t,media/emnist_10000/04754.png,train
R,media/emnist_10000/04755.png,train
K,media/emnist_10000/04756.png,train
1,media/emnist_10000/04757.png,train
4,media/emnist_10000/04758.png,train
V,media/emnist_10000/04759.png,train
X,media/emnist_10000/04760.png,train
W,media/emnist_10000/04761.png,train
M,media/emnist_10000/04762.png,train
6,media/emnist_10000/04763.png,train
8,media/emnist_10000/04764.png,train
X,media/emnist_10000/04765.png,test
O,media/emnist_10000/04766.png,train
B,media/emnist_10000/04767.png,train
T,media/emnist_10000/04768.png,train
H,media/emnist_10000/04769.png,train
2,media/emnist_10000/04770.png,test
8,media/emnist_10000/04771.png,train
b,media/emnist_10000/04772.png,train
W,media/emnist_10000/04773.png,test
Z,media/emnist_10000/04774.png,train
5,media/emnist_10000/04775.png,train
J,media/emnist_10000/04776.png,test
2,media/emnist_10000/04777.png,train
9,media/emnist_10000/04778.png,train
3,media/emnist_10000/04779.png,test
2,media/emnist_10000/04780.png,train
J,media/emnist_10000/04781.png,train
V,media/emnist_10000/04782.png,train
P,media/emnist_10000/04783.png,test
C,media/emnist_10000/04784.png,train
6,media/emnist_10000/04785.png,train
N,media/emnist_10000/04786.png,train
U,media/emnist_10000/04787.png,train
4,media/emnist_10000/04788.png,train
M,media/emnist_10000/04789.png,test
2,media/emnist_10000/04790.png,test
f,media/emnist_10000/04791.png,train
I,media/emnist_10000/04792.png,train
S,media/emnist_10000/04793.png,train
F,media/emnist_10000/04794.png,test
O,media/emnist_10000/04795.png,train
A,media/emnist_10000/04796.png,train
R,media/emnist_10000/04797.png,train
V,media/emnist_10000/04798.png,train
S,media/emnist_10000/04799.png,train
P,media/emnist_10000/04800.png,train
2,media/emnist_10000/04801.png,test
H,media/emnist_10000/04802.png,train
g,media/emnist_10000/04803.png,train
U,media/emnist_10000/04804.png,train
Q,media/emnist_10000/04805.png,test
g,media/emnist_10000/04806.png,train
E,media/emnist_10000/04807.png,train
4,media/emnist_10000/04808.png,test
e,media/emnist_10000/04809.png,test
3,media/emnist_10000/04810.png,train
S,media/emnist_10000/04811.png,test
d,media/emnist_10000/04812.png,test
9,media/emnist_10000/04813.png,train
Z,media/emnist_10000/04814.png,train
V,media/emnist_10000/04815.png,train
B,media/emnist_10000/04816.png,train
3,media/emnist_10000/04817.png,test
D,media/emnist_10000/04818.png,test
K,media/emnist_10000/04819.png,train
X,media/emnist_10000/04820.png,test
e,media/emnist_10000/04821.png,test
b,media/emnist_10000/04822.png,train
g,media/emnist_10000/04823.png,train
P,media/emnist_10000/04824.png,train
e,media/emnist_10000/04825.png,train
e,media/emnist_10000/04826.png,train
8,media/emnist_10000/04827.png,train
E,media/emnist_10000/04828.png,train
q,media/emnist_10000/04829.png,train
S,media/emnist_10000/04830.png,train
V,media/emnist_10000/04831.png,train
S,media/emnist_10000/04832.png,test
9,media/emnist_10000/04833.png,test
2,media/emnist_10000/04834.png,test
5,media/emnist_10000/04835.png,train
n,media/emnist_10000/04836.png,test
T,media/emnist_10000/04837.png,train
a,media/emnist_10000/04838.png,train
R,media/emnist_10000/04839.png,train
3,media/emnist_10000/04840.png,test
D,media/emnist_10000/04841.png,train
A,media/emnist_10000/04842.png,train
2,media/emnist_10000/04843.png,train
b,media/emnist_10000/04844.png,train
d,media/emnist_10000/04845.png,test
K,media/emnist_10000/04846.png,train
A,media/emnist_10000/04847.png,train
Z,media/emnist_10000/04848.png,test
b,media/emnist_10000/04849.png,test
I,media/emnist_10000/04850.png,train
G,media/emnist_10000/04851.png,train
n,media/emnist_10000/04852.png,test
5,media/emnist_10000/04853.png,train
H,media/emnist_10000/04854.png,train
4,media/emnist_10000/04855.png,train
3,media/emnist_10000/04856.png,train
C,media/emnist_10000/04857.png,test
d,media/emnist_10000/04858.png,train
T,media/emnist_10000/04859.png,train
9,media/emnist_10000/04860.png,train
P,media/emnist_10000/04861.png,test
V,media/emnist_10000/04862.png,train
L,media/emnist_10000/04863.png,train
E,media/emnist_10000/04864.png,train
1,media/emnist_10000/04865.png,train
P,media/emnist_10000/04866.png,train
V,media/emnist_10000/04867.png,train
2,media/emnist_10000/04868.png,train
Y,media/emnist_10000/04869.png,train
Y,media/emnist_10000/04870.png,train
q,media/emnist_10000/04871.png,test
E,media/emnist_10000/04872.png,test
n,media/emnist_10000/04873.png,train
n,media/emnist_10000/04874.png,test
Q,media/emnist_10000/04875.png,train
Q,media/emnist_10000/04876.png,train
Q,media/emnist_10000/04877.png,train
Y,media/emnist_10000/04878.png,train
E,media/emnist_10000/04879.png,test
S,media/emnist_10000/04880.png,train
a,media/emnist_10000/04881.png,train
N,media/emnist_10000/04882.png,train
M,media/emnist_10000/04883.png,train
Q,media/emnist_10000/04884.png,train
W,media/emnist_10000/04885.png,train
h,media/emnist_10000/04886.png,test
C,media/emnist_10000/04887.png,train
Q,media/emnist_10000/04888.png,test
b,media/emnist_10000/04889.png,train
L,media/emnist_10000/04890.png,train
5,media/emnist_10000/04891.png,train
I,media/emnist_10000/04892.png,train
0,media/emnist_10000/04893.png,train
I,media/emnist_10000/04894.png,train
F,media/emnist_10000/04895.png,train
d,media/emnist_10000/04896.png,train
a,media/emnist_10000/04897.png,train
h,media/emnist_10000/04898.png,train
f,media/emnist_10000/04899.png,test
Z,media/emnist_10000/04900.png,test
M,media/emnist_10000/04901.png,train
T,media/emnist_10000/04902.png,train
r,media/emnist_10000/04903.png,train
4,media/emnist_10000/04904.png,train
Z,media/emnist_10000/04905.png,train
L,media/emnist_10000/04906.png,test
q,media/emnist_10000/04907.png,train
P,media/emnist_10000/04908.png,train
6,media/emnist_10000/04909.png,train
S,media/emnist_10000/04910.png,train
r,media/emnist_10000/04911.png,test
K,media/emnist_10000/04912.png,train
9,media/emnist_10000/04913.png,train
0,media/emnist_10000/04914.png,train
F,media/emnist_10000/04915.png,train
2,media/emnist_10000/04916.png,train
D,media/emnist_10000/04917.png,train
5,media/emnist_10000/04918.png,test
W,media/emnist_10000/04919.png,test
B,media/emnist_10000/04920.png,train
A,media/emnist_10000/04921.png,train
U,media/emnist_10000/04922.png,train
B,media/emnist_10000/04923.png,train
d,media/emnist_10000/04924.png,test
H,media/emnist_10000/04925.png,train
X,media/emnist_10000/04926.png,train
S,media/emnist_10000/04927.png,train
4,media/emnist_10000/04928.png,train
I,media/emnist_10000/04929.png,train
M,media/emnist_10000/04930.png,train
0,media/emnist_10000/04931.png,train
Q,media/emnist_10000/04932.png,train
Q,media/emnist_10000/04933.png,test
N,media/emnist_10000/04934.png,train
H,media/emnist_10000/04935.png,test
5,media/emnist_10000/04936.png,train
I,media/emnist_10000/04937.png,train
K,media/emnist_10000/04938.png,train
f,media/emnist_10000/04939.png,train
D,media/emnist_10000/04940.png,train
n,media/emnist_10000/04941.png,train
M,media/emnist_10000/04942.png,train
C,media/emnist_10000/04943.png,train
5,media/emnist_10000/04944.png,test
V,media/emnist_10000/04945.png,train
1,media/emnist_10000/04946.png,train
Z,media/emnist_10000/04947.png,test
4,media/emnist_10000/04948.png,test
C,media/emnist_10000/04949.png,train
L,media/emnist_10000/04950.png,test
n,media/emnist_10000/04951.png,test
8,media/emnist_10000/04952.png,train
V,media/emnist_10000/04953.png,train
b,media/emnist_10000/04954.png,train
2,media/emnist_10000/04955.png,train
H,media/emnist_10000/04956.png,test
b,media/emnist_10000/04957.png,train
S,media/emnist_10000/04958.png,train
D,media/emnist_10000/04959.png,test
N,media/emnist_10000/04960.png,train
I,media/emnist_10000/04961.png,train
J,media/emnist_10000/04962.png,train
M,media/emnist_10000/04963.png,train
2,media/emnist_10000/04964.png,train
7,media/emnist_10000/04965.png,test
Z,media/emnist_10000/04966.png,train
E,media/emnist_10000/04967.png,train
U,media/emnist_10000/04968.png,train
7,media/emnist_10000/04969.png,train
U,media/emnist_10000/04970.png,test
4,media/emnist_10000/04971.png,test
Y,media/emnist_10000/04972.png,train
q,media/emnist_10000/04973.png,train
V,media/emnist_10000/04974.png,train
W,media/emnist_10000/04975.png,train
g,media/emnist_10000/04976.png,train
g,media/emnist_10000/04977.png,train
q,media/emnist_10000/04978.png,train
n,media/emnist_10000/04979.png,test
3,media/emnist_10000/04980.png,train
7,media/emnist_10000/04981.png,train
5,media/emnist_10000/04982.png,test
Z,media/emnist_10000/04983.png,train
7,media/emnist_10000/04984.png,train
P,media/emnist_10000/04985.png,train
6,media/emnist_10000/04986.png,train
I,media/emnist_10000/04987.png,test
J,media/emnist_10000/04988.png,train
B,media/emnist_10000/04989.png,train
I,media/emnist_10000/04990.png,test
n,media/emnist_10000/04991.png,train
F,media/emnist_10000/04992.png,test
F,media/emnist_10000/04993.png,train
e,media/emnist_10000/04994.png,train
5,media/emnist_10000/04995.png,test
Q,media/emnist_10000/04996.png,train
C,media/emnist_10000/04997.png,train
6,media/emnist_10000/04998.png,test
t,media/emnist_10000/04999.png,train
W,media/emnist_10000/05000.png,train
P,media/emnist_10000/05001.png,train
M,media/emnist_10000/05002.png,test
D,media/emnist_10000/05003.png,train
g,media/emnist_10000/05004.png,test
d,media/emnist_10000/05005.png,test
L,media/emnist_10000/05006.png,train
S,media/emnist_10000/05007.png,train
8,media/emnist_10000/05008.png,train
t,media/emnist_10000/05009.png,test
1,media/emnist_10000/05010.png,train
I,media/emnist_10000/05011.png,train
R,media/emnist_10000/05012.png,train
g,media/emnist_10000/05013.png,test
r,media/emnist_10000/05014.png,train
U,media/emnist_10000/05015.png,train
4,media/emnist_10000/05016.png,train
R,media/emnist_10000/05017.png,test
5,media/emnist_10000/05018.png,train
5,media/emnist_10000/05019.png,train
D,media/emnist_10000/05020.png,train
4,media/emnist_10000/05021.png,train
K,media/emnist_10000/05022.png,train
P,media/emnist_10000/05023.png,test
a,media/emnist_10000/05024.png,test
N,media/emnist_10000/05025.png,test
N,media/emnist_10000/05026.png,train
6,media/emnist_10000/05027.png,train
3,media/emnist_10000/05028.png,test
4,media/emnist_10000/05029.png,train
0,media/emnist_10000/05030.png,test
N,media/emnist_10000/05031.png,train
S,media/emnist_10000/05032.png,test
q,media/emnist_10000/05033.png,test
R,media/emnist_10000/05034.png,train
6,media/emnist_10000/05035.png,train
N,media/emnist_10000/05036.png,train
f,media/emnist_10000/05037.png,train
Q,media/emnist_10000/05038.png,test
N,media/emnist_10000/05039.png,train
9,media/emnist_10000/05040.png,train
E,media/emnist_10000/05041.png,train
X,media/emnist_10000/05042.png,train
b,media/emnist_10000/05043.png,train
0,media/emnist_10000/05044.png,train
2,media/emnist_10000/05045.png,test
g,media/emnist_10000/05046.png,test
Z,media/emnist_10000/05047.png,train
d,media/emnist_10000/05048.png,train
A,media/emnist_10000/05049.png,train
K,media/emnist_10000/05050.png,train
q,media/emnist_10000/05051.png,train
J,media/emnist_10000/05052.png,train
C,media/emnist_10000/05053.png,test
6,media/emnist_10000/05054.png,test
Q,media/emnist_10000/05055.png,train
f,media/emnist_10000/05056.png,train
G,media/emnist_10000/05057.png,test
Z,media/emnist_10000/05058.png,train
P,media/emnist_10000/05059.png,test
D,media/emnist_10000/05060.png,test
K,media/emnist_10000/05061.png,test
E,media/emnist_10000/05062.png,train
U,media/emnist_10000/05063.png,test
6,media/emnist_10000/05064.png,test
1,media/emnist_10000/05065.png,train
S,media/emnist_10000/05066.png,train
H,media/emnist_10000/05067.png,train
T,media/emnist_10000/05068.png,train
N,media/emnist_10000/05069.png,train
F,media/emnist_10000/05070.png,test
D,media/emnist_10000/05071.png,test
Q,media/emnist_10000/05072.png,train
d,media/emnist_10000/05073.png,train
d,media/emnist_10000/05074.png,train
K,media/emnist_10000/05075.png,train
9,media/emnist_10000/05076.png,train
T,media/emnist_10000/05077.png,train
I,media/emnist_10000/05078.png,train
X,media/emnist_10000/05079.png,train
4,media/emnist_10000/05080.png,train
W,media/emnist_10000/05081.png,train
I,media/emnist_10000/05082.png,train
J,media/emnist_10000/05083.png,train
8,media/emnist_10000/05084.png,train
E,media/emnist_10000/05085.png,train
X,media/emnist_10000/05086.png,train
V,media/emnist_10000/05087.png,train
7,media/emnist_10000/05088.png,train
g,media/emnist_10000/05089.png,train
e,media/emnist_10000/05090.png,train
9,media/emnist_10000/05091.png,test
8,media/emnist_10000/05092.png,train
r,media/emnist_10000/05093.png,train
W,media/emnist_10000/05094.png,train
K,media/emnist_10000/05095.png,train
2,media/emnist_10000/05096.png,train
t,media/emnist_10000/05097.png,train
8,media/emnist_10000/05098.png,train
r,media/emnist_10000/05099.png,test
T,media/emnist_10000/05100.png,train
b,media/emnist_10000/05101.png,train
Y,media/emnist_10000/05102.png,train
3,media/emnist_10000/05103.png,train
X,media/emnist_10000/05104.png,train
W,media/emnist_10000/05105.png,test
D,media/emnist_10000/05106.png,train
W,media/emnist_10000/05107.png,test
d,media/emnist_10000/05108.png,train
1,media/emnist_10000/05109.png,test
G,media/emnist_10000/05110.png,train
b,media/emnist_10000/05111.png,train
e,media/emnist_10000/05112.png,train
H,media/emnist_10000/05113.png,train
9,media/emnist_10000/05114.png,test
H,media/emnist_10000/05115.png,train
J,media/emnist_10000/05116.png,train
a,media/emnist_10000/05117.png,train
3,media/emnist_10000/05118.png,train
J,media/emnist_10000/05119.png,test
6,media/emnist_10000/05120.png,test
E,media/emnist_10000/05121.png,test
X,media/emnist_10000/05122.png,train
e,media/emnist_10000/05123.png,test
8,media/emnist_10000/05124.png,train
U,media/emnist_10000/05125.png,test
d,media/emnist_10000/05126.png,test
W,media/emnist_10000/05127.png,train
1,media/emnist_10000/05128.png,train
F,media/emnist_10000/05129.png,train
S,media/emnist_10000/05130.png,train
e,media/emnist_10000/05131.png,train
S,media/emnist_10000/05132.png,train
X,media/emnist_10000/05133.png,train
W,media/emnist_10000/05134.png,train
b,media/emnist_10000/05135.png,train
E,media/emnist_10000/05136.png,train
L,media/emnist_10000/05137.png,train
A,media/emnist_10000/05138.png,train
t,media/emnist_10000/05139.png,test
Z,media/emnist_10000/05140.png,train
h,media/emnist_10000/05141.png,train
A,media/emnist_10000/05142.png,train
n,media/emnist_10000/05143.png,train
1,media/emnist_10000/05144.png,test
f,media/emnist_10000/05145.png,train
f,media/emnist_10000/05146.png,train
g,media/emnist_10000/05147.png,train
O,media/emnist_10000/05148.png,train
n,media/emnist_10000/05149.png,train
1,media/emnist_10000/05150.png,train
1,media/emnist_10000/05151.png,train
W,media/emnist_10000/05152.png,train
d,media/emnist_10000/05153.png,train
I,media/emnist_10000/05154.png,test
B,media/emnist_10000/05155.png,train
2,media/emnist_10000/05156.png,train
R,media/emnist_10000/05157.png,test
1,media/emnist_10000/05158.png,train
Y,media/emnist_10000/05159.png,train
4,media/emnist_10000/05160.png,train
O,media/emnist_10000/05161.png,train
H,media/emnist_10000/05162.png,train
X,media/emnist_10000/05163.png,test
V,media/emnist_10000/05164.png,train
E,media/emnist_10000/05165.png,train
d,media/emnist_10000/05166.png,train
f,media/emnist_10000/05167.png,train
6,media/emnist_10000/05168.png,test
A,media/emnist_10000/05169.png,train
8,media/emnist_10000/05170.png,train
Q,media/emnist_10000/05171.png,train
O,media/emnist_10000/05172.png,train
4,media/emnist_10000/05173.png,train
8,media/emnist_10000/05174.png,train
H,media/emnist_10000/05175.png,train
b,media/emnist_10000/05176.png,train
G,media/emnist_10000/05177.png,train
E,media/emnist_10000/05178.png,train
6,media/emnist_10000/05179.png,train
5,media/emnist_10000/05180.png,train
V,media/emnist_10000/05181.png,train
d,media/emnist_10000/05182.png,train
P,media/emnist_10000/05183.png,test
a,media/emnist_10000/05184.png,train
t,media/emnist_10000/05185.png,train
f,media/emnist_10000/05186.png,train
D,media/emnist_10000/05187.png,train
0,media/emnist_10000/05188.png,train
K,media/emnist_10000/05189.png,train
b,media/emnist_10000/05190.png,test
g,media/emnist_10000/05191.png,train
e,media/emnist_10000/05192.png,train
B,media/emnist_10000/05193.png,train
9,media/emnist_10000/05194.png,test
D,media/emnist_10000/05195.png,test
I,media/emnist_10000/05196.png,train
B,media/emnist_10000/05197.png,train
B,media/emnist_10000/05198.png,train
T,media/emnist_10000/05199.png,test
M,media/emnist_10000/05200.png,train
N,media/emnist_10000/05201.png,test
6,media/emnist_10000/05202.png,test
R,media/emnist_10000/05203.png,train
X,media/emnist_10000/05204.png,train
8,media/emnist_10000/05205.png,train
R,media/emnist_10000/05206.png,train
P,media/emnist_10000/05207.png,train
1,media/emnist_10000/05208.png,train
S,media/emnist_10000/05209.png,train
T,media/emnist_10000/05210.png,train
O,media/emnist_10000/05211.png,train
N,media/emnist_10000/05212.png,train
P,media/emnist_10000/05213.png,train
Q,media/emnist_10000/05214.png,train
2,media/emnist_10000/05215.png,train
A,media/emnist_10000/05216.png,train
T,media/emnist_10000/05217.png,train
t,media/emnist_10000/05218.png,train
A,media/emnist_10000/05219.png,train
a,media/emnist_10000/05220.png,test
5,media/emnist_10000/05221.png,train
N,media/emnist_10000/05222.png,test
W,media/emnist_10000/05223.png,train
9,media/emnist_10000/05224.png,train
E,media/emnist_10000/05225.png,test
G,media/emnist_10000/05226.png,train
g,media/emnist_10000/05227.png,train
5,media/emnist_10000/05228.png,train
g,media/emnist_10000/05229.png,test
9,media/emnist_10000/05230.png,train
r,media/emnist_10000/05231.png,test
h,media/emnist_10000/05232.png,train
M,media/emnist_10000/05233.png,train
B,media/emnist_10000/05234.png,train
7,media/emnist_10000/05235.png,train
V,media/emnist_10000/05236.png,test
h,media/emnist_10000/05237.png,train
B,media/emnist_10000/05238.png,train
C,media/emnist_10000/05239.png,test
d,media/emnist_10000/05240.png,train
q,media/emnist_10000/05241.png,train
J,media/emnist_10000/05242.png,train
Q,media/emnist_10000/05243.png,train
q,media/emnist_10000/05244.png,test
P,media/emnist_10000/05245.png,train
r,media/emnist_10000/05246.png,train
B,media/emnist_10000/05247.png,train
R,media/emnist_10000/05248.png,train
R,media/emnist_10000/05249.png,test
4,media/emnist_10000/05250.png,train
X,media/emnist_10000/05251.png,train
r,media/emnist_10000/05252.png,train
f,media/emnist_10000/05253.png,test
K,media/emnist_10000/05254.png,train
E,media/emnist_10000/05255.png,train
V,media/emnist_10000/05256.png,train
K,media/emnist_10000/05257.png,train
M,media/emnist_10000/05258.png,train
b,media/emnist_10000/05259.png,test
E,media/emnist_10000/05260.png,train
N,media/emnist_10000/05261.png,test
1,media/emnist_10000/05262.png,train
J,media/emnist_10000/05263.png,train
L,media/emnist_10000/05264.png,train
E,media/emnist_10000/05265.png,train
0,media/emnist_10000/05266.png,train
P,media/emnist_10000/05267.png,train
O,media/emnist_10000/05268.png,train
J,media/emnist_10000/05269.png,train
M,media/emnist_10000/05270.png,train
e,media/emnist_10000/05271.png,train
4,media/emnist_10000/05272.png,test
G,media/emnist_10000/05273.png,train
2,media/emnist_10000/05274.png,train
t,media/emnist_10000/05275.png,train
a,media/emnist_10000/05276.png,test
U,media/emnist_10000/05277.png,test
B,media/emnist_10000/05278.png,train
O,media/emnist_10000/05279.png,test
h,media/emnist_10000/05280.png,train
9,media/emnist_10000/05281.png,train
B,media/emnist_10000/05282.png,test
W,media/emnist_10000/05283.png,train
X,media/emnist_10000/05284.png,train
Q,media/emnist_10000/05285.png,train
q,media/emnist_10000/05286.png,train
e,media/emnist_10000/05287.png,train
2,media/emnist_10000/05288.png,train
G,media/emnist_10000/05289.png,test
V,media/emnist_10000/05290.png,train
N,media/emnist_10000/05291.png,train
W,media/emnist_10000/05292.png,train
F,media/emnist_10000/05293.png,train
Z,media/emnist_10000/05294.png,train
1,media/emnist_10000/05295.png,train
g,media/emnist_10000/05296.png,test
1,media/emnist_10000/05297.png,train
n,media/emnist_10000/05298.png,train
V,media/emnist_10000/05299.png,test
Q,media/emnist_10000/05300.png,train
E,media/emnist_10000/05301.png,train
L,media/emnist_10000/05302.png,train
h,media/emnist_10000/05303.png,test
4,media/emnist_10000/05304.png,test
g,media/emnist_10000/05305.png,train
0,media/emnist_10000/05306.png,train
e,media/emnist_10000/05307.png,train
X,media/emnist_10000/05308.png,train
Q,media/emnist_10000/05309.png,train
e,media/emnist_10000/05310.png,train
r,media/emnist_10000/05311.png,test
H,media/emnist_10000/05312.png,train
a,media/emnist_10000/05313.png,train
S,media/emnist_10000/05314.png,test
C,media/emnist_10000/05315.png,train
B,media/emnist_10000/05316.png,test
P,media/emnist_10000/05317.png,train
b,media/emnist_10000/05318.png,train
A,media/emnist_10000/05319.png,train
E,media/emnist_10000/05320.png,train
R,media/emnist_10000/05321.png,train
t,media/emnist_10000/05322.png,train
H,media/emnist_10000/05323.png,test
G,media/emnist_10000/05324.png,train
D,media/emnist_10000/05325.png,test
4,media/emnist_10000/05326.png,test
O,media/emnist_10000/05327.png,test
f,media/emnist_10000/05328.png,train
e,media/emnist_10000/05329.png,test
6,media/emnist_10000/05330.png,train
7,media/emnist_10000/05331.png,train
t,media/emnist_10000/05332.png,test
Z,media/emnist_10000/05333.png,train
b,media/emnist_10000/05334.png,test
S,media/emnist_10000/05335.png,train
a,media/emnist_10000/05336.png,test
5,media/emnist_10000/05337.png,train
U,media/emnist_10000/05338.png,train
7,media/emnist_10000/05339.png,test
q,media/emnist_10000/05340.png,train
6,media/emnist_10000/05341.png,test
f,media/emnist_10000/05342.png,train
a,media/emnist_10000/05343.png,train
b,media/emnist_10000/05344.png,train
5,media/emnist_10000/05345.png,train
M,media/emnist_10000/05346.png,train
8,media/emnist_10000/05347.png,train
L,media/emnist_10000/05348.png,train
K,media/emnist_10000/05349.png,train
6,media/emnist_10000/05350.png,test
r,media/emnist_10000/05351.png,train
G,media/emnist_10000/05352.png,train
0,media/emnist_10000/05353.png,train
0,media/emnist_10000/05354.png,train
K,media/emnist_10000/05355.png,test
L,media/emnist_10000/05356.png,train
I,media/emnist_10000/05357.png,train
6,media/emnist_10000/05358.png,train
d,media/emnist_10000/05359.png,train
U,media/emnist_10000/05360.png,test
U,media/emnist_10000/05361.png,train
5,media/emnist_10000/05362.png,train
Y,media/emnist_10000/05363.png,train
Q,media/emnist_10000/05364.png,train
A,media/emnist_10000/05365.png,train
0,media/emnist_10000/05366.png,train
C,media/emnist_10000/05367.png,train
F,media/emnist_10000/05368.png,train
8,media/emnist_10000/05369.png,test
B,media/emnist_10000/05370.png,train
F,media/emnist_10000/05371.png,test
B,media/emnist_10000/05372.png,train
S,media/emnist_10000/05373.png,train
Y,media/emnist_10000/05374.png,test
t,media/emnist_10000/05375.png,train
b,media/emnist_10000/05376.png,train
B,media/emnist_10000/05377.png,train
t,media/emnist_10000/05378.png,train
n,media/emnist_10000/05379.png,train
G,media/emnist_10000/05380.png,train
e,media/emnist_10000/05381.png,train
Y,media/emnist_10000/05382.png,test
1,media/emnist_10000/05383.png,test
7,media/emnist_10000/05384.png,train
1,media/emnist_10000/05385.png,test
D,media/emnist_10000/05386.png,train
4,media/emnist_10000/05387.png,test
H,media/emnist_10000/05388.png,test
H,media/emnist_10000/05389.png,train
P,media/emnist_10000/05390.png,train
9,media/emnist_10000/05391.png,test
q,media/emnist_10000/05392.png,train
S,media/emnist_10000/05393.png,train
U,media/emnist_10000/05394.png,test
a,media/emnist_10000/05395.png,train
K,media/emnist_10000/05396.png,train
b,media/emnist_10000/05397.png,train
I,media/emnist_10000/05398.png,test
M,media/emnist_10000/05399.png,train
O,media/emnist_10000/05400.png,test
e,media/emnist_10000/05401.png,test
E,media/emnist_10000/05402.png,train
e,media/emnist_10000/05403.png,test
Q,media/emnist_10000/05404.png,test
O,media/emnist_10000/05405.png,test
2,media/emnist_10000/05406.png,test
a,media/emnist_10000/05407.png,train
b,media/emnist_10000/05408.png,test
V,media/emnist_10000/05409.png,test
a,media/emnist_10000/05410.png,train
E,media/emnist_10000/05411.png,train
e,media/emnist_10000/05412.png,train
A,media/emnist_10000/05413.png,train
W,media/emnist_10000/05414.png,test
4,media/emnist_10000/05415.png,train
h,media/emnist_10000/05416.png,train
Y,media/emnist_10000/05417.png,test
4,media/emnist_10000/05418.png,test
O,media/emnist_10000/05419.png,train
3,media/emnist_10000/05420.png,train
N,media/emnist_10000/05421.png,train
A,media/emnist_10000/05422.png,test
t,media/emnist_10000/05423.png,train
4,media/emnist_10000/05424.png,train
q,media/emnist_10000/05425.png,train
C,media/emnist_10000/05426.png,train
C,media/emnist_10000/05427.png,train
q,media/emnist_10000/05428.png,train
M,media/emnist_10000/05429.png,train
I,media/emnist_10000/05430.png,test
h,media/emnist_10000/05431.png,test
r,media/emnist_10000/05432.png,train
G,media/emnist_10000/05433.png,test
n,media/emnist_10000/05434.png,train
h,media/emnist_10000/05435.png,test
1,media/emnist_10000/05436.png,train
N,media/emnist_10000/05437.png,train
Z,media/emnist_10000/05438.png,train
0,media/emnist_10000/05439.png,test
J,media/emnist_10000/05440.png,train
r,media/emnist_10000/05441.png,train
W,media/emnist_10000/05442.png,test
G,media/emnist_10000/05443.png,train
T,media/emnist_10000/05444.png,train
O,media/emnist_10000/05445.png,train
V,media/emnist_10000/05446.png,test
0,media/emnist_10000/05447.png,test
1,media/emnist_10000/05448.png,test
J,media/emnist_10000/05449.png,train
W,media/emnist_10000/05450.png,train
O,media/emnist_10000/05451.png,train
D,media/emnist_10000/05452.png,train
S,media/emnist_10000/05453.png,train
C,media/emnist_10000/05454.png,train
h,media/emnist_10000/05455.png,train
0,media/emnist_10000/05456.png,train
e,media/emnist_10000/05457.png,train
q,media/emnist_10000/05458.png,train
e,media/emnist_10000/05459.png,train
W,media/emnist_10000/05460.png,test
