label,filepath,index
coat,media/fashionmnist_10000/05628.png,test
bag,media/fashionmnist_10000/05629.png,train
pullover,media/fashionmnist_10000/05630.png,train
shirt,media/fashionmnist_10000/05631.png,train
trouser,media/fashionmnist_10000/05632.png,test
t-shirt/top,media/fashionmnist_10000/05633.png,train
bag,media/fashionmnist_10000/05634.png,test
t-shirt/top,media/fashionmnist_10000/05635.png,train
sneaker,media/fashionmnist_10000/05636.png,train
shirt,media/fashionmnist_10000/05637.png,test
sneaker,media/fashionmnist_10000/05638.png,train
coat,media/fashionmnist_10000/05639.png,train
sneaker,media/fashionmnist_10000/05640.png,train
bag,media/fashionmnist_10000/05641.png,train
dress,media/fashionmnist_10000/05642.png,train
shirt,media/fashionmnist_10000/05643.png,test
pullover,media/fashionmnist_10000/05644.png,train
dress,media/fashionmnist_10000/05645.png,train
pullover,media/fashionmnist_10000/05646.png,train
bag,media/fashionmnist_10000/05647.png,train
bag,media/fashionmnist_10000/05648.png,train
pullover,media/fashionmnist_10000/05649.png,train
bag,media/fashionmnist_10000/05650.png,train
sneaker,media/fashionmnist_10000/05651.png,train
trouser,media/fashionmnist_10000/05652.png,train
bag,media/fashionmnist_10000/05653.png,train
dress,media/fashionmnist_10000/05654.png,test
bag,media/fashionmnist_10000/05655.png,train
sandal,media/fashionmnist_10000/05656.png,test
shirt,media/fashionmnist_10000/05657.png,train
shirt,media/fashionmnist_10000/05658.png,train
ankle boot,media/fashionmnist_10000/05659.png,train
trouser,media/fashionmnist_10000/05660.png,train
pullover,media/fashionmnist_10000/05661.png,train
t-shirt/top,media/fashionmnist_10000/05662.png,test
sandal,media/fashionmnist_10000/05663.png,train
pullover,media/fashionmnist_10000/05664.png,train
trouser,media/fashionmnist_10000/05665.png,train
pullover,media/fashionmnist_10000/05666.png,train
pullover,media/fashionmnist_10000/05667.png,test
dress,media/fashionmnist_10000/05668.png,train
trouser,media/fashionmnist_10000/05669.png,train
bag,media/fashionmnist_10000/05670.png,train
trouser,media/fashionmnist_10000/05671.png,train
bag,media/fashionmnist_10000/05672.png,train
dress,media/fashionmnist_10000/05673.png,train
bag,media/fashionmnist_10000/05674.png,train
trouser,media/fashionmnist_10000/05675.png,train
dress,media/fashionmnist_10000/05676.png,train
sneaker,media/fashionmnist_10000/05677.png,train
shirt,media/fashionmnist_10000/05678.png,train
dress,media/fashionmnist_10000/05679.png,train
t-shirt/top,media/fashionmnist_10000/05680.png,train
coat,media/fashionmnist_10000/05681.png,train
shirt,media/fashionmnist_10000/05682.png,train
coat,media/fashionmnist_10000/05683.png,train
sandal,media/fashionmnist_10000/05684.png,test
coat,media/fashionmnist_10000/05685.png,test
pullover,media/fashionmnist_10000/05686.png,train
sandal,media/fashionmnist_10000/05687.png,train
sandal,media/fashionmnist_10000/05688.png,train
trouser,media/fashionmnist_10000/05689.png,test
shirt,media/fashionmnist_10000/05690.png,train
ankle boot,media/fashionmnist_10000/05691.png,train
sneaker,media/fashionmnist_10000/05692.png,train
dress,media/fashionmnist_10000/05693.png,train
bag,media/fashionmnist_10000/05694.png,test
shirt,media/fashionmnist_10000/05695.png,train
t-shirt/top,media/fashionmnist_10000/05696.png,train
t-shirt/top,media/fashionmnist_10000/05697.png,train
t-shirt/top,media/fashionmnist_10000/05698.png,train
bag,media/fashionmnist_10000/05699.png,train
pullover,media/fashionmnist_10000/05700.png,train
bag,media/fashionmnist_10000/05701.png,test
pullover,media/fashionmnist_10000/05702.png,train
sneaker,media/fashionmnist_10000/05703.png,test
sneaker,media/fashionmnist_10000/05704.png,test
coat,media/fashionmnist_10000/05705.png,test
sneaker,media/fashionmnist_10000/05706.png,train
sneaker,media/fashionmnist_10000/05707.png,train
trouser,media/fashionmnist_10000/05708.png,train
dress,media/fashionmnist_10000/05709.png,train
ankle boot,media/fashionmnist_10000/05710.png,train
trouser,media/fashionmnist_10000/05711.png,test
t-shirt/top,media/fashionmnist_10000/05712.png,train
trouser,media/fashionmnist_10000/05713.png,test
coat,media/fashionmnist_10000/05714.png,train
trouser,media/fashionmnist_10000/05715.png,train
sandal,media/fashionmnist_10000/05716.png,train
bag,media/fashionmnist_10000/05717.png,train
bag,media/fashionmnist_10000/05718.png,train
pullover,media/fashionmnist_10000/05719.png,train
coat,media/fashionmnist_10000/05720.png,train
trouser,media/fashionmnist_10000/05721.png,train
sandal,media/fashionmnist_10000/05722.png,train
sandal,media/fashionmnist_10000/05723.png,train
trouser,media/fashionmnist_10000/05724.png,train
sandal,media/fashionmnist_10000/05725.png,test
pullover,media/fashionmnist_10000/05726.png,train
shirt,media/fashionmnist_10000/05727.png,train
pullover,media/fashionmnist_10000/05728.png,train
sandal,media/fashionmnist_10000/05729.png,test
bag,media/fashionmnist_10000/05730.png,train
t-shirt/top,media/fashionmnist_10000/05731.png,train
coat,media/fashionmnist_10000/05732.png,train
sandal,media/fashionmnist_10000/05733.png,train
bag,media/fashionmnist_10000/05734.png,test
bag,media/fashionmnist_10000/05735.png,test
t-shirt/top,media/fashionmnist_10000/05736.png,train
ankle boot,media/fashionmnist_10000/05737.png,test
sandal,media/fashionmnist_10000/05738.png,train
bag,media/fashionmnist_10000/05739.png,train
sneaker,media/fashionmnist_10000/05740.png,train
pullover,media/fashionmnist_10000/05741.png,train
coat,media/fashionmnist_10000/05742.png,train
trouser,media/fashionmnist_10000/05743.png,train
ankle boot,media/fashionmnist_10000/05744.png,test
t-shirt/top,media/fashionmnist_10000/05745.png,test
t-shirt/top,media/fashionmnist_10000/05746.png,train
shirt,media/fashionmnist_10000/05747.png,train
bag,media/fashionmnist_10000/05748.png,train
t-shirt/top,media/fashionmnist_10000/05749.png,train
shirt,media/fashionmnist_10000/05750.png,train
coat,media/fashionmnist_10000/05751.png,test
ankle boot,media/fashionmnist_10000/05752.png,test
pullover,media/fashionmnist_10000/05753.png,train
shirt,media/fashionmnist_10000/05754.png,train
coat,media/fashionmnist_10000/05755.png,train
trouser,media/fashionmnist_10000/05756.png,test
sandal,media/fashionmnist_10000/05757.png,test
shirt,media/fashionmnist_10000/05758.png,test
shirt,media/fashionmnist_10000/05759.png,train
bag,media/fashionmnist_10000/05760.png,train
dress,media/fashionmnist_10000/05761.png,train
coat,media/fashionmnist_10000/05762.png,test
bag,media/fashionmnist_10000/05763.png,test
bag,media/fashionmnist_10000/05764.png,test
sandal,media/fashionmnist_10000/05765.png,test
bag,media/fashionmnist_10000/05766.png,train
sneaker,media/fashionmnist_10000/05767.png,train
t-shirt/top,media/fashionmnist_10000/05768.png,train
sandal,media/fashionmnist_10000/05769.png,test
dress,media/fashionmnist_10000/05770.png,train
trouser,media/fashionmnist_10000/05771.png,train
dress,media/fashionmnist_10000/05772.png,train
sandal,media/fashionmnist_10000/05773.png,train
bag,media/fashionmnist_10000/05774.png,train
sandal,media/fashionmnist_10000/05775.png,train
ankle boot,media/fashionmnist_10000/05776.png,train
coat,media/fashionmnist_10000/05777.png,train
sandal,media/fashionmnist_10000/05778.png,train
t-shirt/top,media/fashionmnist_10000/05779.png,train
shirt,media/fashionmnist_10000/05780.png,train
trouser,media/fashionmnist_10000/05781.png,train
trouser,media/fashionmnist_10000/05782.png,train
bag,media/fashionmnist_10000/05783.png,test
bag,media/fashionmnist_10000/05784.png,test
shirt,media/fashionmnist_10000/05785.png,train
coat,media/fashionmnist_10000/05786.png,train
ankle boot,media/fashionmnist_10000/05787.png,test
pullover,media/fashionmnist_10000/05788.png,train
shirt,media/fashionmnist_10000/05789.png,test
ankle boot,media/fashionmnist_10000/05790.png,test
bag,media/fashionmnist_10000/05791.png,test
sneaker,media/fashionmnist_10000/05792.png,train
sneaker,media/fashionmnist_10000/05793.png,train
ankle boot,media/fashionmnist_10000/05794.png,train
coat,media/fashionmnist_10000/05795.png,test
coat,media/fashionmnist_10000/05796.png,train
pullover,media/fashionmnist_10000/05797.png,train
sandal,media/fashionmnist_10000/05798.png,train
sandal,media/fashionmnist_10000/05799.png,train
sneaker,media/fashionmnist_10000/05800.png,test
sneaker,media/fashionmnist_10000/05801.png,train
pullover,media/fashionmnist_10000/05802.png,train
dress,media/fashionmnist_10000/05803.png,train
coat,media/fashionmnist_10000/05804.png,train
shirt,media/fashionmnist_10000/05805.png,train
bag,media/fashionmnist_10000/05806.png,train
ankle boot,media/fashionmnist_10000/05807.png,train
pullover,media/fashionmnist_10000/05808.png,train
dress,media/fashionmnist_10000/05809.png,train
pullover,media/fashionmnist_10000/05810.png,test
coat,media/fashionmnist_10000/05811.png,train
trouser,media/fashionmnist_10000/05812.png,test
coat,media/fashionmnist_10000/05813.png,train
t-shirt/top,media/fashionmnist_10000/05814.png,train
sneaker,media/fashionmnist_10000/05815.png,train
dress,media/fashionmnist_10000/05816.png,train
trouser,media/fashionmnist_10000/05817.png,train
t-shirt/top,media/fashionmnist_10000/05818.png,train
t-shirt/top,media/fashionmnist_10000/05819.png,train
sandal,media/fashionmnist_10000/05820.png,train
shirt,media/fashionmnist_10000/05821.png,test
trouser,media/fashionmnist_10000/05822.png,train
bag,media/fashionmnist_10000/05823.png,train
ankle boot,media/fashionmnist_10000/05824.png,train
t-shirt/top,media/fashionmnist_10000/05825.png,train
dress,media/fashionmnist_10000/05826.png,train
bag,media/fashionmnist_10000/05827.png,train
sandal,media/fashionmnist_10000/05828.png,train
bag,media/fashionmnist_10000/05829.png,test
coat,media/fashionmnist_10000/05830.png,train
coat,media/fashionmnist_10000/05831.png,test
shirt,media/fashionmnist_10000/05832.png,test
ankle boot,media/fashionmnist_10000/05833.png,test
shirt,media/fashionmnist_10000/05834.png,train
trouser,media/fashionmnist_10000/05835.png,train
coat,media/fashionmnist_10000/05836.png,train
sneaker,media/fashionmnist_10000/05837.png,train
sneaker,media/fashionmnist_10000/05838.png,train
coat,media/fashionmnist_10000/05839.png,train
t-shirt/top,media/fashionmnist_10000/05840.png,train
ankle boot,media/fashionmnist_10000/05841.png,test
shirt,media/fashionmnist_10000/05842.png,test
t-shirt/top,media/fashionmnist_10000/05843.png,train
ankle boot,media/fashionmnist_10000/05844.png,train
sneaker,media/fashionmnist_10000/05845.png,train
coat,media/fashionmnist_10000/05846.png,train
dress,media/fashionmnist_10000/05847.png,train
shirt,media/fashionmnist_10000/05848.png,train
sandal,media/fashionmnist_10000/05849.png,train
sandal,media/fashionmnist_10000/05850.png,test
coat,media/fashionmnist_10000/05851.png,train
trouser,media/fashionmnist_10000/05852.png,train
ankle boot,media/fashionmnist_10000/05853.png,test
shirt,media/fashionmnist_10000/05854.png,train
trouser,media/fashionmnist_10000/05855.png,train
pullover,media/fashionmnist_10000/05856.png,train
pullover,media/fashionmnist_10000/05857.png,train
dress,media/fashionmnist_10000/05858.png,train
trouser,media/fashionmnist_10000/05859.png,train
coat,media/fashionmnist_10000/05860.png,train
bag,media/fashionmnist_10000/05861.png,train
shirt,media/fashionmnist_10000/05862.png,train
coat,media/fashionmnist_10000/05863.png,test
bag,media/fashionmnist_10000/05864.png,test
coat,media/fashionmnist_10000/05865.png,test
shirt,media/fashionmnist_10000/05866.png,train
shirt,media/fashionmnist_10000/05867.png,train
bag,media/fashionmnist_10000/05868.png,test
t-shirt/top,media/fashionmnist_10000/05869.png,test
sneaker,media/fashionmnist_10000/05870.png,train
trouser,media/fashionmnist_10000/05871.png,train
ankle boot,media/fashionmnist_10000/05872.png,train
pullover,media/fashionmnist_10000/05873.png,train
shirt,media/fashionmnist_10000/05874.png,test
sneaker,media/fashionmnist_10000/05875.png,train
pullover,media/fashionmnist_10000/05876.png,train
sneaker,media/fashionmnist_10000/05877.png,train
sneaker,media/fashionmnist_10000/05878.png,train
sandal,media/fashionmnist_10000/05879.png,train
dress,media/fashionmnist_10000/05880.png,train
dress,media/fashionmnist_10000/05881.png,train
dress,media/fashionmnist_10000/05882.png,test
coat,media/fashionmnist_10000/05883.png,train
ankle boot,media/fashionmnist_10000/05884.png,train
shirt,media/fashionmnist_10000/05885.png,train
shirt,media/fashionmnist_10000/05886.png,train
ankle boot,media/fashionmnist_10000/05887.png,test
sandal,media/fashionmnist_10000/05888.png,train
trouser,media/fashionmnist_10000/05889.png,test
sneaker,media/fashionmnist_10000/05890.png,test
ankle boot,media/fashionmnist_10000/05891.png,train
pullover,media/fashionmnist_10000/05892.png,test
coat,media/fashionmnist_10000/05893.png,train
t-shirt/top,media/fashionmnist_10000/05894.png,test
t-shirt/top,media/fashionmnist_10000/05895.png,train
dress,media/fashionmnist_10000/05896.png,test
pullover,media/fashionmnist_10000/05897.png,train
trouser,media/fashionmnist_10000/05898.png,train
dress,media/fashionmnist_10000/05899.png,train
sneaker,media/fashionmnist_10000/05900.png,train
sandal,media/fashionmnist_10000/05901.png,train
sandal,media/fashionmnist_10000/05902.png,test
t-shirt/top,media/fashionmnist_10000/05903.png,test
sandal,media/fashionmnist_10000/05904.png,train
shirt,media/fashionmnist_10000/05905.png,train
trouser,media/fashionmnist_10000/05906.png,test
sneaker,media/fashionmnist_10000/05907.png,train
sneaker,media/fashionmnist_10000/05908.png,train
dress,media/fashionmnist_10000/05909.png,train
trouser,media/fashionmnist_10000/05910.png,test
sandal,media/fashionmnist_10000/05911.png,train
ankle boot,media/fashionmnist_10000/05912.png,train
sneaker,media/fashionmnist_10000/05913.png,train
bag,media/fashionmnist_10000/05914.png,train
trouser,media/fashionmnist_10000/05915.png,train
sandal,media/fashionmnist_10000/05916.png,train
dress,media/fashionmnist_10000/05917.png,test
shirt,media/fashionmnist_10000/05918.png,train
trouser,media/fashionmnist_10000/05919.png,test
trouser,media/fashionmnist_10000/05920.png,train
shirt,media/fashionmnist_10000/05921.png,train
trouser,media/fashionmnist_10000/05922.png,train
ankle boot,media/fashionmnist_10000/05923.png,train
t-shirt/top,media/fashionmnist_10000/05924.png,train
pullover,media/fashionmnist_10000/05925.png,train
ankle boot,media/fashionmnist_10000/05926.png,train
bag,media/fashionmnist_10000/05927.png,train
ankle boot,media/fashionmnist_10000/05928.png,train
t-shirt/top,media/fashionmnist_10000/05929.png,test
sneaker,media/fashionmnist_10000/05930.png,train
trouser,media/fashionmnist_10000/05931.png,train
shirt,media/fashionmnist_10000/05932.png,test
pullover,media/fashionmnist_10000/05933.png,train
pullover,media/fashionmnist_10000/05934.png,train
pullover,media/fashionmnist_10000/05935.png,train
dress,media/fashionmnist_10000/05936.png,train
trouser,media/fashionmnist_10000/05937.png,train
sneaker,media/fashionmnist_10000/05938.png,train
bag,media/fashionmnist_10000/05939.png,train
shirt,media/fashionmnist_10000/05940.png,train
ankle boot,media/fashionmnist_10000/05941.png,train
trouser,media/fashionmnist_10000/05942.png,train
pullover,media/fashionmnist_10000/05943.png,train
ankle boot,media/fashionmnist_10000/05944.png,train
t-shirt/top,media/fashionmnist_10000/05945.png,train
dress,media/fashionmnist_10000/05946.png,train
coat,media/fashionmnist_10000/05947.png,train
coat,media/fashionmnist_10000/05948.png,train
pullover,media/fashionmnist_10000/05949.png,train
ankle boot,media/fashionmnist_10000/05950.png,train
t-shirt/top,media/fashionmnist_10000/05951.png,train
ankle boot,media/fashionmnist_10000/05952.png,test
coat,media/fashionmnist_10000/05953.png,train
t-shirt/top,media/fashionmnist_10000/05954.png,train
dress,media/fashionmnist_10000/05955.png,train
shirt,media/fashionmnist_10000/05956.png,train
ankle boot,media/fashionmnist_10000/05957.png,train
t-shirt/top,media/fashionmnist_10000/05958.png,train
sneaker,media/fashionmnist_10000/05959.png,train
sneaker,media/fashionmnist_10000/05960.png,train
ankle boot,media/fashionmnist_10000/05961.png,train
t-shirt/top,media/fashionmnist_10000/05962.png,train
sneaker,media/fashionmnist_10000/05963.png,test
sandal,media/fashionmnist_10000/05964.png,train
sandal,media/fashionmnist_10000/05965.png,train
bag,media/fashionmnist_10000/05966.png,test
sneaker,media/fashionmnist_10000/05967.png,train
ankle boot,media/fashionmnist_10000/05968.png,train
t-shirt/top,media/fashionmnist_10000/05969.png,train
trouser,media/fashionmnist_10000/05970.png,train
t-shirt/top,media/fashionmnist_10000/05971.png,train
dress,media/fashionmnist_10000/05972.png,test
shirt,media/fashionmnist_10000/05973.png,train
dress,media/fashionmnist_10000/05974.png,train
shirt,media/fashionmnist_10000/05975.png,train
coat,media/fashionmnist_10000/05976.png,test
ankle boot,media/fashionmnist_10000/05977.png,train
t-shirt/top,media/fashionmnist_10000/05978.png,train
shirt,media/fashionmnist_10000/05979.png,test
sneaker,media/fashionmnist_10000/05980.png,test
sandal,media/fashionmnist_10000/05981.png,train
pullover,media/fashionmnist_10000/05982.png,train
ankle boot,media/fashionmnist_10000/05983.png,train
bag,media/fashionmnist_10000/05984.png,train
t-shirt/top,media/fashionmnist_10000/05985.png,train
shirt,media/fashionmnist_10000/05986.png,train
t-shirt/top,media/fashionmnist_10000/05987.png,train
sandal,media/fashionmnist_10000/05988.png,train
ankle boot,media/fashionmnist_10000/05989.png,train
sneaker,media/fashionmnist_10000/05990.png,train
pullover,media/fashionmnist_10000/05991.png,train
bag,media/fashionmnist_10000/05992.png,test
bag,media/fashionmnist_10000/05993.png,test
shirt,media/fashionmnist_10000/05994.png,train
pullover,media/fashionmnist_10000/05995.png,train
t-shirt/top,media/fashionmnist_10000/05996.png,train
trouser,media/fashionmnist_10000/05997.png,test
trouser,media/fashionmnist_10000/05998.png,train
t-shirt/top,media/fashionmnist_10000/05999.png,train
pullover,media/fashionmnist_10000/06000.png,train
t-shirt/top,media/fashionmnist_10000/06001.png,train
pullover,media/fashionmnist_10000/06002.png,train
shirt,media/fashionmnist_10000/06003.png,train
ankle boot,media/fashionmnist_10000/06004.png,test
sandal,media/fashionmnist_10000/06005.png,train
sneaker,media/fashionmnist_10000/06006.png,train
trouser,media/fashionmnist_10000/06007.png,train
dress,media/fashionmnist_10000/06008.png,train
pullover,media/fashionmnist_10000/06009.png,train
shirt,media/fashionmnist_10000/06010.png,test
sneaker,media/fashionmnist_10000/06011.png,train
t-shirt/top,media/fashionmnist_10000/06012.png,train
t-shirt/top,media/fashionmnist_10000/06013.png,train
t-shirt/top,media/fashionmnist_10000/06014.png,train
coat,media/fashionmnist_10000/06015.png,train
coat,media/fashionmnist_10000/06016.png,train
sneaker,media/fashionmnist_10000/06017.png,train
shirt,media/fashionmnist_10000/06018.png,test
trouser,media/fashionmnist_10000/06019.png,test
t-shirt/top,media/fashionmnist_10000/06020.png,test
dress,media/fashionmnist_10000/06021.png,train
t-shirt/top,media/fashionmnist_10000/06022.png,test
trouser,media/fashionmnist_10000/06023.png,test
coat,media/fashionmnist_10000/06024.png,test
bag,media/fashionmnist_10000/06025.png,train
sneaker,media/fashionmnist_10000/06026.png,train
sandal,media/fashionmnist_10000/06027.png,train
dress,media/fashionmnist_10000/06028.png,test
ankle boot,media/fashionmnist_10000/06029.png,train
t-shirt/top,media/fashionmnist_10000/06030.png,test
t-shirt/top,media/fashionmnist_10000/06031.png,train
pullover,media/fashionmnist_10000/06032.png,train
pullover,media/fashionmnist_10000/06033.png,train
bag,media/fashionmnist_10000/06034.png,train
t-shirt/top,media/fashionmnist_10000/06035.png,train
coat,media/fashionmnist_10000/06036.png,test
dress,media/fashionmnist_10000/06037.png,train
pullover,media/fashionmnist_10000/06038.png,train
sneaker,media/fashionmnist_10000/06039.png,test
dress,media/fashionmnist_10000/06040.png,test
ankle boot,media/fashionmnist_10000/06041.png,train
bag,media/fashionmnist_10000/06042.png,test
sandal,media/fashionmnist_10000/06043.png,train
bag,media/fashionmnist_10000/06044.png,train
sandal,media/fashionmnist_10000/06045.png,train
sneaker,media/fashionmnist_10000/06046.png,train
trouser,media/fashionmnist_10000/06047.png,train
sneaker,media/fashionmnist_10000/06048.png,train
coat,media/fashionmnist_10000/06049.png,train
bag,media/fashionmnist_10000/06050.png,train
pullover,media/fashionmnist_10000/06051.png,train
pullover,media/fashionmnist_10000/06052.png,train
trouser,media/fashionmnist_10000/06053.png,test
sneaker,media/fashionmnist_10000/06054.png,test
t-shirt/top,media/fashionmnist_10000/06055.png,test
trouser,media/fashionmnist_10000/06056.png,train
bag,media/fashionmnist_10000/06057.png,train
pullover,media/fashionmnist_10000/06058.png,train
ankle boot,media/fashionmnist_10000/06059.png,train
trouser,media/fashionmnist_10000/06060.png,test
dress,media/fashionmnist_10000/06061.png,train
sneaker,media/fashionmnist_10000/06062.png,train
pullover,media/fashionmnist_10000/06063.png,train
sneaker,media/fashionmnist_10000/06064.png,train
pullover,media/fashionmnist_10000/06065.png,train
t-shirt/top,media/fashionmnist_10000/06066.png,train
trouser,media/fashionmnist_10000/06067.png,train
sneaker,media/fashionmnist_10000/06068.png,test
ankle boot,media/fashionmnist_10000/06069.png,train
coat,media/fashionmnist_10000/06070.png,train
sandal,media/fashionmnist_10000/06071.png,test
pullover,media/fashionmnist_10000/06072.png,test
sneaker,media/fashionmnist_10000/06073.png,test
ankle boot,media/fashionmnist_10000/06074.png,train
shirt,media/fashionmnist_10000/06075.png,train
sandal,media/fashionmnist_10000/06076.png,test
t-shirt/top,media/fashionmnist_10000/06077.png,train
pullover,media/fashionmnist_10000/06078.png,train
shirt,media/fashionmnist_10000/06079.png,train
t-shirt/top,media/fashionmnist_10000/06080.png,test
sneaker,media/fashionmnist_10000/06081.png,train
sneaker,media/fashionmnist_10000/06082.png,train
t-shirt/top,media/fashionmnist_10000/06083.png,train
bag,media/fashionmnist_10000/06084.png,train
pullover,media/fashionmnist_10000/06085.png,train
pullover,media/fashionmnist_10000/06086.png,train
shirt,media/fashionmnist_10000/06087.png,train
shirt,media/fashionmnist_10000/06088.png,train
dress,media/fashionmnist_10000/06089.png,test
pullover,media/fashionmnist_10000/06090.png,train
bag,media/fashionmnist_10000/06091.png,train
pullover,media/fashionmnist_10000/06092.png,train
t-shirt/top,media/fashionmnist_10000/06093.png,train
sneaker,media/fashionmnist_10000/06094.png,train
pullover,media/fashionmnist_10000/06095.png,test
trouser,media/fashionmnist_10000/06096.png,test
trouser,media/fashionmnist_10000/06097.png,train
t-shirt/top,media/fashionmnist_10000/06098.png,train
shirt,media/fashionmnist_10000/06099.png,train
bag,media/fashionmnist_10000/06100.png,train
trouser,media/fashionmnist_10000/06101.png,train
trouser,media/fashionmnist_10000/06102.png,train
pullover,media/fashionmnist_10000/06103.png,test
trouser,media/fashionmnist_10000/06104.png,train
sneaker,media/fashionmnist_10000/06105.png,train
pullover,media/fashionmnist_10000/06106.png,train
dress,media/fashionmnist_10000/06107.png,train
trouser,media/fashionmnist_10000/06108.png,train
coat,media/fashionmnist_10000/06109.png,train
dress,media/fashionmnist_10000/06110.png,train
shirt,media/fashionmnist_10000/06111.png,train
sandal,media/fashionmnist_10000/06112.png,train
shirt,media/fashionmnist_10000/06113.png,train
dress,media/fashionmnist_10000/06114.png,train
trouser,media/fashionmnist_10000/06115.png,train
trouser,media/fashionmnist_10000/06116.png,train
shirt,media/fashionmnist_10000/06117.png,train
ankle boot,media/fashionmnist_10000/06118.png,train
pullover,media/fashionmnist_10000/06119.png,test
trouser,media/fashionmnist_10000/06120.png,train
dress,media/fashionmnist_10000/06121.png,train
trouser,media/fashionmnist_10000/06122.png,train
bag,media/fashionmnist_10000/06123.png,train
pullover,media/fashionmnist_10000/06124.png,test
shirt,media/fashionmnist_10000/06125.png,train
sandal,media/fashionmnist_10000/06126.png,test
bag,media/fashionmnist_10000/06127.png,train
sneaker,media/fashionmnist_10000/06128.png,train
sandal,media/fashionmnist_10000/06129.png,train
trouser,media/fashionmnist_10000/06130.png,train
t-shirt/top,media/fashionmnist_10000/06131.png,train
trouser,media/fashionmnist_10000/06132.png,test
bag,media/fashionmnist_10000/06133.png,train
dress,media/fashionmnist_10000/06134.png,train
coat,media/fashionmnist_10000/06135.png,train
pullover,media/fashionmnist_10000/06136.png,train
shirt,media/fashionmnist_10000/06137.png,train
trouser,media/fashionmnist_10000/06138.png,train
dress,media/fashionmnist_10000/06139.png,train
trouser,media/fashionmnist_10000/06140.png,train
pullover,media/fashionmnist_10000/06141.png,test
coat,media/fashionmnist_10000/06142.png,train
coat,media/fashionmnist_10000/06143.png,train
pullover,media/fashionmnist_10000/06144.png,test
coat,media/fashionmnist_10000/06145.png,test
shirt,media/fashionmnist_10000/06146.png,train
trouser,media/fashionmnist_10000/06147.png,test
bag,media/fashionmnist_10000/06148.png,train
bag,media/fashionmnist_10000/06149.png,train
shirt,media/fashionmnist_10000/06150.png,train
shirt,media/fashionmnist_10000/06151.png,train
sneaker,media/fashionmnist_10000/06152.png,test
ankle boot,media/fashionmnist_10000/06153.png,train
sneaker,media/fashionmnist_10000/06154.png,train
ankle boot,media/fashionmnist_10000/06155.png,test
ankle boot,media/fashionmnist_10000/06156.png,train
sandal,media/fashionmnist_10000/06157.png,test
t-shirt/top,media/fashionmnist_10000/06158.png,train
dress,media/fashionmnist_10000/06159.png,test
t-shirt/top,media/fashionmnist_10000/06160.png,train
t-shirt/top,media/fashionmnist_10000/06161.png,train
coat,media/fashionmnist_10000/06162.png,train
ankle boot,media/fashionmnist_10000/06163.png,test
t-shirt/top,media/fashionmnist_10000/06164.png,train
ankle boot,media/fashionmnist_10000/06165.png,train
coat,media/fashionmnist_10000/06166.png,train
bag,media/fashionmnist_10000/06167.png,train
sandal,media/fashionmnist_10000/06168.png,train
ankle boot,media/fashionmnist_10000/06169.png,train
dress,media/fashionmnist_10000/06170.png,train
sneaker,media/fashionmnist_10000/06171.png,test
ankle boot,media/fashionmnist_10000/06172.png,test
sandal,media/fashionmnist_10000/06173.png,train
t-shirt/top,media/fashionmnist_10000/06174.png,train
ankle boot,media/fashionmnist_10000/06175.png,test
t-shirt/top,media/fashionmnist_10000/06176.png,test
shirt,media/fashionmnist_10000/06177.png,train
ankle boot,media/fashionmnist_10000/06178.png,train
dress,media/fashionmnist_10000/06179.png,train
trouser,media/fashionmnist_10000/06180.png,train
sandal,media/fashionmnist_10000/06181.png,train
sneaker,media/fashionmnist_10000/06182.png,train
sneaker,media/fashionmnist_10000/06183.png,test
coat,media/fashionmnist_10000/06184.png,test
dress,media/fashionmnist_10000/06185.png,train
trouser,media/fashionmnist_10000/06186.png,test
shirt,media/fashionmnist_10000/06187.png,train
shirt,media/fashionmnist_10000/06188.png,train
ankle boot,media/fashionmnist_10000/06189.png,train
sandal,media/fashionmnist_10000/06190.png,train
sandal,media/fashionmnist_10000/06191.png,train
coat,media/fashionmnist_10000/06192.png,test
sandal,media/fashionmnist_10000/06193.png,train
ankle boot,media/fashionmnist_10000/06194.png,test
t-shirt/top,media/fashionmnist_10000/06195.png,train
ankle boot,media/fashionmnist_10000/06196.png,test
bag,media/fashionmnist_10000/06197.png,train
dress,media/fashionmnist_10000/06198.png,test
dress,media/fashionmnist_10000/06199.png,train
pullover,media/fashionmnist_10000/06200.png,train
sneaker,media/fashionmnist_10000/06201.png,train
sneaker,media/fashionmnist_10000/06202.png,train
dress,media/fashionmnist_10000/06203.png,test
sneaker,media/fashionmnist_10000/06204.png,train
coat,media/fashionmnist_10000/06205.png,train
bag,media/fashionmnist_10000/06206.png,test
pullover,media/fashionmnist_10000/06207.png,test
shirt,media/fashionmnist_10000/06208.png,test
sneaker,media/fashionmnist_10000/06209.png,test
pullover,media/fashionmnist_10000/06210.png,train
coat,media/fashionmnist_10000/06211.png,test
trouser,media/fashionmnist_10000/06212.png,train
pullover,media/fashionmnist_10000/06213.png,train
shirt,media/fashionmnist_10000/06214.png,train
dress,media/fashionmnist_10000/06215.png,train
sneaker,media/fashionmnist_10000/06216.png,train
pullover,media/fashionmnist_10000/06217.png,train
sandal,media/fashionmnist_10000/06218.png,test
ankle boot,media/fashionmnist_10000/06219.png,test
trouser,media/fashionmnist_10000/06220.png,train
trouser,media/fashionmnist_10000/06221.png,test
sneaker,media/fashionmnist_10000/06222.png,train
coat,media/fashionmnist_10000/06223.png,test
trouser,media/fashionmnist_10000/06224.png,train
